Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
14,14,Si,118, ,12866.5,0.1, ,(2+ 3+),1,35, ,5,eV,1.30353632877539e-17,9.12475430142771e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,119, ,12900.4,0.1, ,(4+),11,550, ,60,eV,8.295231183116e-19,7.6039619178564e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,120, ,12902,0.2, ,(2+),15,200,LT, ,eV,2.2811885753569e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,121, ,12917.3,0.1, ,(2 3)+,4,780, ,80,eV,5.849201475274e-19,5.7029714383923e-18, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,122, ,12923.8,0.1, ,(3+),4,600, ,60,eV,7.603961917856e-19,7.6039619178564e-18, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,123, ,12924,0.3, ,(2+),16,200, ,40,eV,2.2811885753569e-18,1.14059428767846e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,124, ,12974.2,0.3, ,(1-),5,250, ,50,eV,1.8249508602855e-18,9.1247543014277e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,125, ,12976,2, ,(0+),1,5.2, ,16,keV,8.77380221291126e-20,2.851485719196161e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,126, ,12990,0.2, ,(3 4)-,1,2.3, ,2,keV,1.983642239440807e-19,2.2811885753569284e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,127, ,12994,3, ,(5 6 7)+,1,16, ,3,fs,0.000000000000016,0.000000000000003, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,128, ,13014,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,129, ,13033.5,0.1, ,(3+),5,550, ,60,eV,8.295231183116e-19,7.6039619178564e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,130, ,13039.8,0.5, ,(0+),2,3.2, ,10,keV,1.42574285959808e-19,4.562377150713857e-19, , , , , , , , , ,0,1, , , , ,2021-06-10
14,14,Si,131, ,13050.4,0.2, ,(2-),4,3.7, ,4,keV,1.23307490559834e-19,1.1405942876784644e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,132, ,13094.1,0.1, ,(4+),12,20, ,3,eV,2.28118857535693e-17,1.520792383571286e-16, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,133, ,13103.9,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,134, ,13104.4,1, , , ,2.4, ,3,keV,1.900990479464107e-19,1.5207923835712856e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,135, ,13105.9,0.4, , , ,130, ,3,eV,3.5095208851645e-18,1.520792383571286e-16, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,136, ,13114.9,1, ,(3 4+),1,200,LT, ,eV,2.2811885753569e-18, , , , , , , , , , ,0+1, , , , ,2021-06-10
14,14,Si,137, ,13116.8,1, , , , , , , , , , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,138, ,13121,3, , , ,350,LT, ,eV,1.3035363287754e-18, , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,139, ,13173.3,0.1, ,(3-),12,340, ,70,eV,1.3418756325629e-18,6.5176816438769e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,140, ,13188.6,0.5, ,(2+),17,1.9, ,2,keV,2.401251131954662e-19,2.2811885753569284e-18, , , , , , , , , ,0+1, , , , ,2021-06-10
14,14,Si,141, ,13190,0.2, ,(1+),7,450, ,50,eV,1.0138615890475e-18,9.1247543014277e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,142, ,13204.6,0.1, ,(2 3)+,5,210, ,40,eV,2.172560547959e-18,1.14059428767846e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,143, ,13208.5,0.2, ,2,1,200,LT, ,eV,2.2811885753569e-18, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,144, ,13229.7,0.5, ,(2+),18,1.1, ,1,keV,4.147615591558052e-19,4.562377150713857e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,145, ,13230.7,1, ,(6+),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,146, ,13234,2, ,(0+),3,3.0, ,9,keV,1.520792383571286e-19,5.069307945237619e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,147, ,13246.9,0.6, ,(5-),4,200, ,40,eV,2.2811885753569e-18,1.14059428767846e-17, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,148, ,13247.7,0.6, ,(3-),13,9.6, ,10,keV,4.75247619866027e-20,4.562377150713857e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,149, ,13271.6,0.5, ,(2-),5,6.6, ,7,keV,6.91269265259675e-20,6.517681643876939e-19, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,150, ,13318.2,0.3, ,(3 4)-,2,1.2, ,1,keV,3.801980958928214e-19,4.562377150713857e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,151, ,13320.5,0.1, ,(1+),8,450, ,60,eV,1.0138615890475e-18,7.6039619178564e-18, , , , , , , , , ,1, , , , ,2021-06-10
14,14,Si,152, ,13360.8,0.5, ,(4+),13,550, ,60,eV,8.295231183116e-19,7.6039619178564e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,153, ,13415.3,0.5, ,(4+),14,140, ,30,eV,3.2588408219385e-18,1.52079238357129e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,154, ,13423.3,0.5, ,(1-),6,20, ,1,keV,2.28118857535693e-20,4.562377150713857e-19, , , , , , , , , ,0+1, , , , ,2021-06-10
14,14,Si,155, ,13425.4,0.4, ,(5+),4,80, ,20,eV,5.7029714383923e-18,2.28118857535693e-17, , , , , , , , , ,1, , , , ,2021-06-10
