Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
29,34,Cu,220, ,8700.9,0.6, ,1/2- 3/2-,12, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,221, ,8718.6,0.7, ,(3/2-),3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,222, ,8719.1,0.7, ,(3/2-),4, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,223, ,8719.1,0.5, ,(3/2-),5, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,224, ,8727.8,0.5, ,3/2-,6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,225, ,8731.9,0.6, ,(3/2-),6, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,226, ,8734.5,0.5, ,(3/2-),7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,227, ,8739,0.5, ,(3/2-),8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,228, ,8743.3,0.5, ,3/2-,7, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,229, ,8743.7,0.5, ,3/2-,8, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,230, ,8746.6,0.6, ,(3/2-),9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,231, ,8747.6,0.6, ,3/2-,9, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,232, ,8750.5,0.5, ,(3/2-),10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,233, ,9119, , ,3/2-,10, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,234, ,9584, , ,1/2-,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,235, ,9806.5,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,236, ,9829.5,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,237, ,9841.5,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,238, ,9849, , ,9/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,239, ,9854.5,1, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,240, ,9864.3,0.4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,241, ,9865, , ,(3/2)-,1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,242, ,9970,40, ,7/2+ 9/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,243, ,10960,40, ,5/2+,2, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,244, ,11029, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,245, ,11227, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,246, ,11230,40, ,9/2+,3, , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,247, ,11326, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,248, ,11469, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,249, ,11641, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,250, ,11723, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,251, ,11816, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,252, ,11951, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,253, ,12056, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
29,34,Cu,254, ,12196, , , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10

