Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,6100, ,(9-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6100.3,1.5,2+, ,1.4,3,fs,0.0000000000000014,3e-16, , , , , , , , , , , , , , ,
82,124,Pb,6110.8,0.7,2+, ,0.46,17,fs,4.6e-16,1.7e-16, , , , , , , , , , , , , , ,
82,124,Pb,6146,7, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6154,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6167,6, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6167,30,8+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6181,7,2+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6197,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6198,7,(6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6200.5,0.7,1, ,2.2,4,fs,0.0000000000000022,4e-16, , , , , , , , , , , , , , ,
82,124,Pb,6220, ,(1+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6236,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6251,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6260,4, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6284,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6302,7, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6314,6,(2+ 3-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6332,6, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6346,6,2+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6382.6,0.7,(14+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6408,8,8+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6410.6,0.6,1, ,0.70,17,fs,7e-16,1.7e-16, , , , , , , , , , , , , , ,
82,124,Pb,6418.8,0.8,1 2+, ,1.14,29,fs,0.00000000000000114,2.9e-16, , , , , , , , , , , , , , ,
82,124,Pb,6430.7,0.5,15-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6433.8,0.7,1, ,1.3,4,fs,0.0000000000000013,4e-16, , , , , , , , , , , , , , ,
82,124,Pb,6442.5,0.9,(1), ,2.1,9,fs,0.0000000000000021,9e-16, , , , , , , , , , , , , , ,
82,124,Pb,6469.3,1,1, ,0.7,6,fs,7e-16,6e-16, , , , , , , , , , , , , , ,
82,124,Pb,6480,7,(6+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6496,9, , , , , , , , , , , , , , , , , , , , , ,
